timestamp,sample_num,value,units
32.101,320,62.00,°C
32.201,321,62.00,°C
32.302,322,62.00,°C
32.402,323,62.00,°C
32.502,324,62.00,°C
32.602,325,62.00,°C
32.702,326,62.00,°C
32.802,327,62.00,°C
32.903,328,62.00,°C
33.003,329,62.00,°C
33.103,330,62.00,°C
33.203,331,62.00,°C
33.303,332,62.00,°C
33.403,333,62.00,°C
33.503,334,62.00,°C
33.604,335,62.00,°C
33.704,336,62.00,°C
33.804,337,62.00,°C
33.904,338,62.00,°C
34.004,339,62.00,°C
34.104,340,62.00,°C
34.204,341,62.00,°C
34.305,342,62.00,°C
34.405,343,62.00,°C
34.505,344,63.00,°C
34.605,345,62.00,°C
34.705,346,62.00,°C
34.805,347,62.00,°C
34.905,348,63.00,°C
35.006,349,63.00,°C
35.106,350,62.00,°C
35.206,351,62.00,°C
35.306,352,63.00,°C
35.406,353,63.00,°C
35.506,354,63.00,°C
35.606,355,63.00,°C
35.707,356,63.00,°C
35.807,357,63.00,°C
35.907,358,63.00,°C
36.007,359,63.00,°C
36.107,360,63.00,°C
36.207,361,63.00,°C
36.308,362,63.00,°C
36.408,363,63.00,°C
36.508,364,63.00,°C
36.608,365,63.00,°C
36.708,366,63.00,°C
36.808,367,63.00,°C
36.908,368,63.00,°C
37.009,369,63.00,°C
37.109,370,63.00,°C
37.209,371,63.00,°C
37.309,372,63.00,°C
37.409,373,63.00,°C
37.509,374,63.00,°C
37.610,375,63.00,°C
37.710,376,63.00,°C
37.810,377,63.00,°C
37.910,378,63.00,°C
38.010,379,63.00,°C
38.110,380,63.00,°C
38.210,381,63.00,°C
38.311,382,63.00,°C
38.411,383,63.00,°C
38.511,384,63.00,°C
38.611,385,63.00,°C
38.711,386,63.00,°C
38.811,387,63.00,°C
38.911,388,63.00,°C
39.012,389,63.00,°C
39.112,390,63.00,°C
39.212,391,63.00,°C
39.312,392,63.00,°C
39.412,393,63.00,°C
39.512,394,63.00,°C
39.612,395,63.00,°C
39.713,396,63.00,°C
39.813,397,63.00,°C
39.913,398,63.00,°C
40.013,399,63.00,°C
40.113,400,63.00,°C
40.213,401,63.00,°C
40.314,402,63.00,°C
40.414,403,63.00,°C
40.514,404,63.00,°C
40.614,405,63.00,°C
40.714,406,63.00,°C
40.814,407,63.00,°C
40.914,408,63.00,°C
41.015,409,63.00,°C
41.115,410,63.00,°C
41.215,411,63.00,°C
41.315,412,63.00,°C
41.415,413,63.00,°C
41.515,414,63.00,°C
41.615,415,63.00,°C
41.716,416,63.00,°C
41.816,417,63.00,°C
41.916,418,63.00,°C
42.016,419,63.00,°C
42.116,420,63.00,°C
42.216,421,63.00,°C
42.316,422,63.00,°C
42.417,423,63.00,°C
42.517,424,63.00,°C
42.617,425,63.00,°C
42.717,426,63.00,°C
42.817,427,63.00,°C
42.917,428,63.00,°C
43.018,429,63.00,°C
43.118,430,63.00,°C
43.218,431,63.00,°C
43.318,432,63.00,°C
43.418,433,63.00,°C
43.518,434,63.00,°C
43.618,435,63.00,°C
43.719,436,63.00,°C
43.819,437,63.00,°C
43.919,438,63.00,°C
44.019,439,63.00,°C
44.119,440,63.00,°C
44.219,441,63.00,°C
44.320,442,63.00,°C
44.420,443,63.00,°C
44.520,444,63.00,°C
44.620,445,63.00,°C
44.720,446,63.00,°C
44.820,447,63.00,°C
44.920,448,63.00,°C
45.021,449,63.00,°C
45.121,450,63.00,°C
45.221,451,63.00,°C
45.321,452,63.00,°C
45.422,453,63.00,°C
45.522,454,63.00,°C
45.622,455,63.00,°C
45.722,456,63.00,°C
45.822,457,63.00,°C
45.922,458,63.00,°C
46.023,459,63.00,°C
46.123,460,63.00,°C
46.223,461,63.00,°C
46.323,462,63.00,°C
46.423,463,63.00,°C
46.523,464,63.00,°C
46.623,465,63.00,°C
46.724,466,63.00,°C
46.824,467,63.00,°C
46.924,468,63.00,°C
47.024,469,63.00,°C
47.124,470,63.00,°C
47.224,471,63.00,°C
47.324,472,63.00,°C
47.425,473,63.00,°C
47.525,474,63.00,°C
47.625,475,63.00,°C
47.725,476,63.00,°C
47.825,477,63.00,°C
47.925,478,63.00,°C
48.025,479,64.00,°C
48.126,480,64.00,°C
48.226,481,64.00,°C
48.326,482,64.00,°C
48.426,483,64.00,°C
48.526,484,64.00,°C
48.626,485,64.00,°C
48.727,486,64.00,°C
48.827,487,64.00,°C
48.927,488,64.00,°C
49.027,489,64.00,°C
49.127,490,64.00,°C
49.227,491,64.00,°C
49.327,492,64.00,°C
49.428,493,64.00,°C
49.528,494,64.00,°C
49.628,495,64.00,°C
49.728,496,64.00,°C
49.828,497,64.00,°C
49.928,498,64.00,°C
50.028,499,64.00,°C
50.129,500,64.00,°C
50.229,501,64.00,°C
50.329,502,64.00,°C
50.429,503,64.00,°C
50.529,504,64.00,°C
50.629,505,64.00,°C
50.730,506,64.00,°C
50.830,507,64.00,°C
50.930,508,64.00,°C
51.030,509,64.00,°C
51.130,510,64.00,°C
51.230,511,64.00,°C
51.330,512,64.00,°C
51.431,513,64.00,°C
51.531,514,64.00,°C
51.631,515,64.00,°C
51.731,516,64.00,°C
51.831,517,64.00,°C
51.931,518,64.00,°C
52.031,519,64.00,°C
52.132,520,64.00,°C
52.232,521,64.00,°C
52.332,522,64.00,°C
52.432,523,64.00,°C
52.532,524,64.00,°C
52.632,525,64.00,°C
52.733,526,64.00,°C
52.833,527,64.00,°C
52.933,528,64.00,°C
53.033,529,64.00,°C
53.133,530,64.00,°C
53.233,531,64.00,°C
53.333,532,64.00,°C
53.434,533,64.00,°C
53.534,534,64.00,°C
53.634,535,64.00,°C
53.734,536,64.00,°C
53.834,537,64.00,°C
53.934,538,64.00,°C
54.034,539,64.00,°C
54.135,540,64.00,°C
54.235,541,64.00,°C
54.335,542,64.00,°C
54.435,543,64.00,°C
54.535,544,64.00,°C
54.635,545,64.00,°C
54.736,546,64.00,°C
54.836,547,64.00,°C
54.936,548,64.00,°C
55.036,549,64.00,°C
55.136,550,64.00,°C
55.236,551,64.00,°C
55.336,552,64.00,°C
55.437,553,64.00,°C
55.537,554,64.00,°C
55.637,555,64.00,°C
55.737,556,64.00,°C
55.837,557,64.00,°C
55.937,558,64.00,°C
56.037,559,64.00,°C
56.138,560,64.00,°C
56.238,561,64.00,°C
56.338,562,64.00,°C
56.438,563,64.00,°C
56.538,564,64.00,°C
56.638,565,64.00,°C
56.738,566,64.00,°C
56.839,567,64.00,°C
56.939,568,64.00,°C
57.039,569,64.00,°C
57.139,570,64.00,°C
57.239,571,64.00,°C
57.339,572,64.00,°C
57.440,573,64.00,°C
57.540,574,64.00,°C
57.640,575,64.00,°C
57.740,576,65.00,°C
57.840,577,64.00,°C
57.940,578,65.00,°C
58.040,579,65.00,°C
58.141,580,64.00,°C
58.241,581,65.00,°C
58.341,582,65.00,°C
58.441,583,65.00,°C
58.541,584,65.00,°C
58.641,585,65.00,°C
58.741,586,65.00,°C
58.842,587,65.00,°C
58.942,588,65.00,°C
59.042,589,65.00,°C
59.142,590,65.00,°C
59.242,591,65.00,°C
59.342,592,65.00,°C
59.442,593,65.00,°C
59.543,594,65.00,°C
59.643,595,65.00,°C
59.743,596,65.00,°C
59.843,597,65.00,°C
59.943,598,65.00,°C
60.043,599,65.00,°C
60.143,600,65.00,°C
60.244,601,65.00,°C
60.344,602,65.00,°C
60.444,603,65.00,°C
60.544,604,65.00,°C
60.644,605,65.00,°C
60.744,606,65.00,°C
60.845,607,65.00,°C
60.945,608,65.00,°C
61.045,609,65.00,°C
61.145,610,65.00,°C
61.245,611,65.00,°C
61.345,612,65.00,°C
61.445,613,65.00,°C
61.546,614,65.00,°C
61.646,615,65.00,°C
61.746,616,65.00,°C
61.846,617,65.00,°C
61.946,618,65.00,°C
62.046,619,65.00,°C
62.147,620,65.00,°C
62.247,621,65.00,°C
62.347,622,65.00,°C
62.447,623,65.00,°C
62.547,624,65.00,°C
62.647,625,65.00,°C
62.747,626,65.00,°C
62.848,627,65.00,°C
62.948,628,65.00,°C
63.048,629,65.00,°C
63.148,630,65.00,°C
63.248,631,65.00,°C
63.348,632,65.00,°C
63.448,633,65.00,°C
63.549,634,65.00,°C
63.649,635,65.00,°C
63.749,636,65.00,°C
63.849,637,65.00,°C
63.949,638,65.00,°C
64.049,639,65.00,°C
64.149,640,65.00,°C
64.250,641,65.00,°C
64.350,642,65.00,°C
64.450,643,65.00,°C
64.550,644,65.00,°C
64.650,645,65.00,°C
64.750,646,65.00,°C
64.850,647,65.00,°C
64.951,648,65.00,°C
65.051,649,65.00,°C
65.151,650,65.00,°C
65.251,651,65.00,°C
65.351,652,65.00,°C
65.451,653,65.00,°C
65.552,654,65.00,°C
65.652,655,66.00,°C
65.752,656,65.00,°C
65.852,657,66.00,°C
65.952,658,66.00,°C
66.052,659,65.00,°C
66.152,660,66.00,°C
66.253,661,66.00,°C
66.353,662,66.00,°C
66.453,663,66.00,°C
66.553,664,66.00,°C
66.653,665,66.00,°C
66.753,666,66.00,°C
66.853,667,66.00,°C
66.954,668,66.00,°C
67.054,669,66.00,°C
67.154,670,66.00,°C
67.254,671,66.00,°C
67.354,672,66.00,°C
67.454,673,66.00,°C
67.554,674,66.00,°C
67.655,675,66.00,°C
67.755,676,66.00,°C
67.855,677,66.00,°C
67.955,678,66.00,°C
68.055,679,66.00,°C
68.155,680,66.00,°C
68.255,681,66.00,°C
68.356,682,66.00,°C
68.456,683,66.00,°C
68.556,684,66.00,°C
68.656,685,66.00,°C
68.756,686,66.00,°C
68.856,687,66.00,°C
68.956,688,66.00,°C
69.057,689,66.00,°C
69.157,690,66.00,°C
69.257,691,66.00,°C
69.357,692,66.00,°C
69.457,693,66.00,°C
69.557,694,66.00,°C
69.658,695,66.00,°C
69.758,696,66.00,°C
69.858,697,66.00,°C
69.958,698,66.00,°C
70.058,699,66.00,°C
70.158,700,66.00,°C
70.258,701,66.00,°C
70.359,702,66.00,°C
70.459,703,66.00,°C
70.559,704,66.00,°C
70.659,705,66.00,°C
70.759,706,66.00,°C
70.859,707,66.00,°C
70.959,708,66.00,°C
71.060,709,66.00,°C
71.160,710,66.00,°C
71.260,711,66.00,°C
71.360,712,66.00,°C
71.460,713,66.00,°C
71.560,714,66.00,°C
71.661,715,66.00,°C
71.761,716,66.00,°C
71.861,717,66.00,°C
71.961,718,66.00,°C
72.061,719,66.00,°C
72.161,720,66.00,°C
72.261,721,66.00,°C
72.362,722,66.00,°C
72.462,723,66.00,°C
72.562,724,66.00,°C
72.662,725,66.00,°C
72.762,726,66.00,°C
72.862,727,66.00,°C
72.962,728,66.00,°C
73.062,729,66.00,°C
73.163,730,66.00,°C
73.263,731,66.00,°C
73.363,732,66.00,°C
73.463,733,66.00,°C
73.563,734,66.00,°C
73.663,735,66.00,°C
73.764,736,66.00,°C
73.864,737,66.00,°C
73.964,738,66.00,°C
74.064,739,66.00,°C
74.164,740,66.00,°C
74.264,741,66.00,°C
74.364,742,66.00,°C
74.465,743,66.00,°C
74.565,744,66.00,°C
74.665,745,66.00,°C
74.765,746,66.00,°C
74.865,747,66.00,°C
74.965,748,66.00,°C
75.065,749,66.00,°C
75.166,750,66.00,°C
75.266,751,66.00,°C
75.366,752,66.00,°C
75.466,753,66.00,°C
75.566,754,66.00,°C
75.666,755,66.00,°C
75.766,756,66.00,°C
75.867,757,66.00,°C
75.967,758,66.00,°C
76.067,759,66.00,°C
76.167,760,66.00,°C
76.267,761,66.00,°C
76.367,762,66.00,°C
76.467,763,66.00,°C
76.568,764,66.00,°C
76.668,765,66.00,°C
76.768,766,66.00,°C
76.868,767,66.00,°C
76.968,768,66.00,°C
77.068,769,66.00,°C
77.169,770,66.00,°C
77.269,771,66.00,°C
77.369,772,66.00,°C
77.469,773,66.00,°C
77.569,774,66.00,°C
77.669,775,66.00,°C
77.769,776,66.00,°C
77.870,777,66.00,°C
77.970,778,66.00,°C
78.070,779,66.00,°C
78.170,780,66.00,°C
78.270,781,66.00,°C
78.370,782,66.00,°C
78.470,783,66.00,°C
78.571,784,66.00,°C
78.671,785,66.00,°C
78.771,786,66.00,°C
78.871,787,67.00,°C
78.971,788,66.00,°C
79.071,789,67.00,°C
79.171,790,67.00,°C
79.272,791,67.00,°C
79.372,792,67.00,°C
79.472,793,67.00,°C
79.572,794,67.00,°C
79.672,795,67.00,°C
79.772,796,67.00,°C
79.872,797,67.00,°C
79.973,798,67.00,°C
80.073,799,67.00,°C
80.173,800,67.00,°C
80.273,801,67.00,°C
80.373,802,67.00,°C
80.474,803,67.00,°C
80.574,804,67.00,°C
80.674,805,67.00,°C
80.774,806,67.00,°C
80.874,807,67.00,°C
80.974,808,67.00,°C
81.074,809,67.00,°C
81.175,810,67.00,°C
81.275,811,67.00,°C
81.375,812,67.00,°C
81.475,813,67.00,°C
81.575,814,67.00,°C
81.675,815,67.00,°C
81.775,816,67.00,°C
81.876,817,67.00,°C
81.976,818,67.00,°C
82.076,819,67.00,°C
82.176,820,67.00,°C
82.276,821,67.00,°C
82.376,822,67.00,°C
82.477,823,67.00,°C
82.577,824,67.00,°C
82.677,825,67.00,°C
82.777,826,67.00,°C
82.877,827,67.00,°C
82.977,828,67.00,°C
83.077,829,67.00,°C
83.178,830,67.00,°C
83.278,831,67.00,°C
83.378,832,67.00,°C
83.478,833,67.00,°C
83.578,834,67.00,°C
83.678,835,67.00,°C
83.779,836,67.00,°C
83.879,837,67.00,°C
83.979,838,67.00,°C
84.079,839,67.00,°C
84.179,840,67.00,°C
84.279,841,67.00,°C
84.379,842,67.00,°C
84.480,843,67.00,°C
84.580,844,67.00,°C
84.680,845,67.00,°C
84.780,846,67.00,°C
84.880,847,67.00,°C
84.980,848,67.00,°C
85.080,849,67.00,°C
85.181,850,67.00,°C
85.281,851,67.00,°C
85.381,852,67.00,°C
85.481,853,67.00,°C
85.581,854,67.00,°C
85.681,855,67.00,°C
85.782,856,67.00,°C
85.882,857,67.00,°C
85.982,858,67.00,°C
86.082,859,67.00,°C
86.182,860,67.00,°C
86.282,861,67.00,°C
86.382,862,67.00,°C
86.483,863,67.00,°C
86.583,864,67.00,°C
86.683,865,67.00,°C
86.783,866,67.00,°C
86.883,867,67.00,°C
86.983,868,67.00,°C
87.084,869,67.00,°C
87.184,870,67.00,°C
87.284,871,67.00,°C
87.384,872,67.00,°C
87.484,873,67.00,°C
87.584,874,67.00,°C
87.684,875,67.00,°C
87.785,876,67.00,°C
87.885,877,67.00,°C
87.985,878,67.00,°C
88.085,879,67.00,°C
88.185,880,67.00,°C
88.285,881,67.00,°C
88.386,882,67.00,°C
88.486,883,67.00,°C
88.586,884,67.00,°C
88.686,885,67.00,°C
88.786,886,67.00,°C
88.886,887,67.00,°C
88.986,888,67.00,°C
89.086,889,67.00,°C
89.187,890,67.00,°C
89.287,891,67.00,°C
89.387,892,67.00,°C
89.487,893,67.00,°C
89.587,894,67.00,°C
89.687,895,67.00,°C
89.787,896,67.00,°C
89.888,897,67.00,°C
89.988,898,67.00,°C
90.088,899,67.00,°C
90.188,900,67.00,°C
90.288,901,67.00,°C
90.389,902,67.00,°C
90.489,903,67.00,°C
90.589,904,67.00,°C
90.689,905,67.00,°C
90.789,906,67.00,°C
90.889,907,67.00,°C
90.990,908,67.00,°C
91.090,909,67.00,°C
91.190,910,67.00,°C
91.290,911,67.00,°C
91.390,912,67.00,°C
91.490,913,67.00,°C
91.590,914,67.00,°C
91.690,915,67.00,°C
91.791,916,67.00,°C
91.891,917,67.00,°C
91.991,918,67.00,°C
92.091,919,67.00,°C
92.191,920,67.00,°C
92.291,921,67.00,°C
92.392,922,67.00,°C
92.492,923,67.00,°C
92.592,924,67.00,°C
92.692,925,67.00,°C
92.792,926,67.00,°C
92.892,927,67.00,°C
92.992,928,67.00,°C
93.093,929,67.00,°C
93.193,930,67.00,°C
93.293,931,67.00,°C
93.393,932,67.00,°C
93.493,933,67.00,°C
93.593,934,67.00,°C
93.693,935,67.00,°C
93.794,936,67.00,°C
93.894,937,67.00,°C
93.994,938,67.00,°C
94.094,939,67.00,°C
94.194,940,67.00,°C
94.294,941,67.00,°C
94.394,942,67.00,°C
94.495,943,67.00,°C
94.595,944,67.00,°C
94.695,945,67.00,°C
94.795,946,67.00,°C
94.895,947,67.00,°C
94.995,948,67.00,°C
95.095,949,67.00,°C
95.196,950,67.00,°C
95.296,951,67.00,°C
95.396,952,67.00,°C
95.497,953,67.00,°C
95.597,954,67.00,°C
95.697,955,67.00,°C
95.797,956,67.00,°C
95.897,957,67.00,°C
95.997,958,67.00,°C
96.097,959,67.00,°C
96.198,960,67.00,°C
96.298,961,67.00,°C
96.398,962,67.00,°C
96.498,963,67.00,°C
96.598,964,67.00,°C
96.698,965,67.00,°C
96.798,966,67.00,°C
96.899,967,67.00,°C
96.999,968,67.00,°C
97.099,969,67.00,°C
97.199,970,67.00,°C
97.299,971,67.00,°C
97.399,972,67.00,°C
97.500,973,67.00,°C
97.600,974,67.00,°C
97.700,975,67.00,°C
97.800,976,67.00,°C
97.900,977,67.00,°C
98.000,978,67.00,°C
98.100,979,67.00,°C
98.201,980,67.00,°C
98.301,981,67.00,°C
98.401,982,67.00,°C
98.501,983,67.00,°C
98.601,984,67.00,°C
98.701,985,67.00,°C
98.802,986,67.00,°C
98.902,987,67.00,°C
99.002,988,67.00,°C
99.102,989,67.00,°C
99.202,990,67.00,°C
99.302,991,67.00,°C
99.402,992,67.00,°C
99.503,993,67.00,°C
99.603,994,67.00,°C
99.703,995,67.00,°C
99.803,996,67.00,°C
99.903,997,67.00,°C
100.003,998,67.00,°C
100.103,999,67.00,°C
100.204,1000,67.00,°C
100.304,1001,67.00,°C
100.404,1002,67.00,°C
100.504,1003,67.00,°C
100.604,1004,67.00,°C
100.704,1005,67.00,°C
100.805,1006,67.00,°C
100.905,1007,67.00,°C
101.005,1008,67.00,°C
101.105,1009,67.00,°C
101.205,1010,67.00,°C
101.305,1011,67.00,°C
101.405,1012,67.00,°C
101.506,1013,67.00,°C
101.606,1014,67.00,°C
101.706,1015,67.00,°C
101.806,1016,67.00,°C
101.906,1017,67.00,°C
102.006,1018,67.00,°C
102.106,1019,67.00,°C
102.207,1020,67.00,°C
102.307,1021,67.00,°C
102.407,1022,67.00,°C
102.507,1023,67.00,°C
102.607,1024,67.00,°C
102.707,1025,67.00,°C
102.808,1026,67.00,°C
102.908,1027,67.00,°C
103.008,1028,67.00,°C
103.108,1029,67.00,°C
103.208,1030,67.00,°C
103.308,1031,67.00,°C
103.408,1032,67.00,°C
103.509,1033,67.00,°C
103.609,1034,67.00,°C
103.709,1035,67.00,°C
103.809,1036,67.00,°C
103.909,1037,67.00,°C
104.009,1038,67.00,°C
104.109,1039,67.00,°C
104.210,1040,67.00,°C
104.310,1041,67.00,°C
104.410,1042,67.00,°C
104.510,1043,67.00,°C
104.610,1044,67.00,°C
104.710,1045,67.00,°C
104.811,1046,67.00,°C
104.911,1047,67.00,°C
105.011,1048,67.00,°C
105.111,1049,67.00,°C
105.211,1050,67.00,°C
105.311,1051,67.00,°C
105.411,1052,67.00,°C
105.512,1053,67.00,°C
105.612,1054,67.00,°C
105.712,1055,67.00,°C
105.812,1056,67.00,°C
105.912,1057,67.00,°C
106.012,1058,67.00,°C
106.113,1059,67.00,°C
106.213,1060,67.00,°C
106.313,1061,67.00,°C
106.413,1062,67.00,°C
106.513,1063,67.00,°C
106.613,1064,67.00,°C
106.713,1065,67.00,°C
106.814,1066,67.00,°C
106.914,1067,67.00,°C
107.014,1068,67.00,°C
107.114,1069,67.00,°C
